store;product_name;sku;stock;price
43;"Ins Novolin N Penfill 5X3Ml";7897705200322;0;148.25
43;"Fibernorm 225G";7896641812552;0;106.94
43;"Addera D3 3.300Ui Gts 20Ml";7897322714431;0;75.74
43;"Anador Gotas 10Ml";7896026300490;0;12.48
43;"Toalha Removedora De Maq Pink";7898576395551;0;38.79
43;"Drosp+Etiniles 24Cp Lg Al";7898945030427;8;35.99
43;"Almotolia 125Ml Bico Reto J.prolab";7898198860413;0;3.49
43;"Ziprol 40Mg 28Cpr";7897851220823;0;59.01
43;"Pente Ricca Basic Ref.346";7897517903466;0;10.09
43;"Ampicilina 500Mg 12Cp Lg Euro*";7891317008987;0;25.41
43;"Sulferrol C/50 Tabletes Delta";7893454100142;0;18.99
43;"Batom Liq Matte Vult E.n 005";7899852003696;0;22.99
43;"Concha P/Seios Avent C/2";5012909005647;0;109.09
43;"Cortador De Unha M.boni R.1876";7896025528048;0;15.09
43;"Rivastigmina 3Mg 30Cp Lg Bi C1";7896181922070;0;194.91
43;"Forev Liss Btox Org Cr Al 250G";7908038600717;0;34.29
43;"Cr Trat.novex 400G Mix Restaur";7896013540205;0;8.69
43;"Tint Soft-Color 67 Chocol";7896016105036;0;24.19
43;"Copo Fiona 207Ml Rosa 803031";7896033231800;0;13.39
43;"Fenergan Creme 20Mg 30G";7896070600249;3;19.31
43;"Fral Monica T.p.jumbo P C/36";7898148641741;0;26.89
43;"Tint Natucor K.prat 6.7 Chocol";7896013516231;0;6.29
43;"Brimonidina 0,2% 5Ml Lg Neo";7896714229843;0;59.17
43;"Des Rexona Aer 175Ml Fem Ant/P C/3";7891150043527;0;30.78
43;"Tint Soft-Color 70 Louro Natur";7891182016735;0;22.79
43;"Permut Cr 10G*";7899640804139;0;16.91
43;"Esc P/Banho Marco Boni R.1924";7896025514904;0;16.99
43;"Kit Inf Bebe Nat Sh+Co+Sab";7899304805571;0;24.90
43;"Novalgina 1G 10Cp Eferv Limao";7891058015756;5;25.86
43;"Lantus 100Ui Sol Inj 3Ml";7891058025137;0;99.99
43;"Mentos Pure Fresh Mint 28Un";7895144080116;0;13.90
43;"Esc Den Colg.twister Mc L2P1";7891024186244;0;12.99
43;"Batom Dailus Verniz 10 Morena";7894222010588;0;12.00
43;"Talco Alma Flores 100G Classic";7891134006524;0;8.71
43;"Anafranil 25Mg 20Cp C1";7896261000018;0;45.98
43;"Esc Cab Alu Pr12 Belliz";7897517914615;0;34.90
43;"Tadalafila 5Mg 30Cp Lg Medley";7896422501651;0;72.37
43;"Exposis Infantil Spray 100Ml";7898392800055;2;61.29
43;"Kalyamon Kids Susp 250Ml";7896212422562;0;29.74
43;"Acetilcist 200Mg 16Env Lg Prat";7898148299577;0;26.42
43;"Sab Francis 90G Classico Lilas";7896090400041;0;1.99
43;"Miconazol Cr Vag 80G Lg Geo";7899095202115;0;22.88
43;"Berlison 1% Cre 30G";7795320050011;0;34.69
43;"Nebacetin Pom 15G";7896641804588;8;18.81
43;"Esc Den Tart.ninja Ventosa 5+";7899304808480;0;5.79
43;"Fisioton 400Mg 60Cp";7896658015113;0;155.40
43;"Chup Lil Clas E Air 1 R.610520";7896033203036;0;12.46
43;"Kit Niel Gol Sh+Cond Mega Bril";7896000725264;0;13.79
43;"Brasart 160Mg 30Cp Rev";7894916507936;0;56.69
43;"Pepsogel Susp 240Ml Hortela";7896004712642;0;38.64
43;"Modik 50Mg Cr Derm C/12 Saches";7896004728902;0;193.14
43;"Livial 2,5Mg 84Cpr";7897572001596;0;198.95
43;"Dexametasona 4Mg 10Cp Lg Legr";7894916141499;0;12.40
43;"Hidr Nivea 200Ml Milk P.extra";4005808309436;3;10.79
43;"Cr Den Inf Colgate 100G Barbie";7891024133132;0;9.99
43;"Enalapril 5Mg 30Cp Lg Ems";7896004700526;0;24.00
43;"Kit Minions Sh+Cond 250Ml";7899304810933;0;20.79
43;"Pyridium 200Mg 18'S";7892953001387;4;20.66
43;"Dainitre 10Mg 50Cpr";7897411602274;0;31.27
43;"Lufta Gastro Pro Sache Liq10Ml";7891035650130;37;2.58
43;"Pinca P/Somb Merheje Un";7896075702320;0;2.12
43;"Des Rexona Aer 150Ml Mas Impacto";7891150054646;4;12.39
43;"Lencos Umed.marigold C/100";7898416444739;0;11.99
43;"Cond Salon Opus 300Ml Sos Nutr";7896010171273;0;12.59
43;"Kit Beauty 60Caps+Cr Redudemed";7897947615120;0;64.90
43;"Bota Imob Anat Curta G 103197";7896342905058;0;236.60
43;"Algodao Sussex 40G Quadrinhos";7896018697409;0;3.30
43;"Des Rexona Aer 175Ml Fem Powd C/3";7891150042926;0;30.83
43;"Elast Fashion Belliz R.892";7897517908928;3;8.19
43;"Cinta Modeladora Esbelt M Beg";7896426305781;0;102.19
43;"Glitter Vult Cor 06";7898417962768;0;13.90
43;"Hidrogel C/Alginato Casex 85G";7898415441326;0;27.09
43;"Boneprev 70Mg 4Cpr Sandoz";7897595610973;0;16.99
43;"Umckam 825Mg Sol 20Ml";7898040321437;0;71.69
43;"Sedavan Xpe Inf 100Ml";7898414851577;0;26.07
43;"Isdin 50Ml Age Repair Fps50";8429420139213;0;136.32
43;"Lixa P/Pes Marco Boni Ref.6003";7896025500419;3;4.99
43;"Pres Blowtex Lubrif Trad L6P4";7896007200481;0;4.65
43;"Loceryl Cr 20Gr";7897930766082;0;64.55
43;"Espironolact.100Mg 30Cp Lg Ger";7896004716152;4;47.02
43;"Hidr Giovan.b 200Ml Cherry";7896044954552;3;15.19
43;"Almotolia 500Ml Bico Curvo";7898198860499;0;6.99
43;"Fral Ger Adultcare Ec M C/30";7896104605653;4;54.99
43;"Ciprofloxac 500Mg 14Cp Lg Ger*";7897076908278;0;35.57
43;"Ddavp 0,1Mg 2,5Ml Spray Nasal";7896165600024;0;320.95
43;"Masc P/Cili Mayb Fals Prova D'";7899026455931;0;49.90
43;"Des Skala Roll 60Ml Fem Rosas  Ame";7897042007301;0;4.99
43;"Chup Kuka Soft Ort 1 Rs R.2702";7896000627025;0;17.29
43;"Sab Liq Int.intimus 200Ml";7896007542284;0;14.98
43;"Keflex 250Mg 100Ml";7898906376663;0;110.91
43;"Mesalazina 800Mg 30Cp Lg Germ";7896004712970;0;117.07
43;"Aradois 100Mg 30Cp Rev";7896241227701;0;111.43
43;"Masc.p/Cilios Vult Bombastica";7899852000022;0;41.99
43;"Tint Nutrisse 70 Mel";7899026441033;2;18.39
43;"Serenus 20Drg";7896112480846;2;29.90
43;"Sab Liq Nivea 250Ml Creme Car";4005900095268;0;9.19
43;"Guaco Edulito 120Ml";7896083404094;3;29.90
43;"Levotiroxina 88Mcg 30Cp Lg Mer";7891721019944;3;12.91
43;"Cebralat 50Mg 30Cp";7896094201422;0;30.90
43;"Tint Imed 4.3 Castanho Profund";7896014174003;0;25.49
43;"Ser.bd Ins.1Cc 8Mm 0,30 C/10";382908328036;6;34.70
43;"Neodia 1,5Mg 1Cpr";7896714213446;25;17.60
43;"Hidr Inf Jej 200Ml Hidr Intens";7891010917715;2;23.09
43;"Mentos Kiss Menta 50Un";7895144695679;0;12.64
43;"Ginkomed 80Mg 30Cp";7896523206479;4;26.07
43;"Neutrog Sun Fresh F.60 200Ml";7891010514853;0;54.99
43;"Prot De Colc Adultcare M C/6";7896104605189;6;29.59
43;"Des Rexona 105G Aer Powder C/2";7891150042803;0;14.99
43;"Esm Impala Atitude Ual, Q Diva";7896111970645;0;3.59
43;"Leave Blond Protect 200Ml Cosm";7898649840094;0;21.39
43;"Klinse Sh A.caspa 140Ml Darrow";7896290401800;2;60.69
43;"Neutrog Deep Clean Gel 150G";7891010009250;2;33.49
43;"Etna Inj C/3";7892828001221;0;80.75
43;"Bala Tic Tac Morango 16G";7898024395331;0;2.74
43;"All 26 Geriatric 100Cpr Fdc";755244059337;0;155.00
43;"Ciclobenzap,Cl 5Mg 30Cp Neo";7898095341268;0;29.92
43;"Tint Imedia 12.11 Ice Color Feti";7899706130424;0;26.29
43;"Lantus 100Ui Sol Inj 10Ml";7891058009205;0;310.26
43;"Humapen Savvio Vermelha 3Ml";7896382707278;0;221.59
43;"Risedronato Sod 35Mg 4Cp Lg No";7895296296021;0;105.86
43;"Nutraplus 8% Loc 120Ml Gald";7897930761438;0;55.63
43;"Lipofit Shake 3Sabores 900G";7898075315302;0;29.90
43;"Chip Oi";7890218313244;2;10.00
43;"Cr Den Inf Oral-B 90G Stars War";7500435122610;0;11.29
43;"Tint Imed Fashion Paris 2160";7899706132916;0;25.24
43;"Coristina D 4Cp";7891142200181;31;10.30
43;"Muriel Black Gel Pos Barba100G";7896279115155;0;11.70
43;"Beneroc Complexo B 100Drg";7891106909457;0;35.97
43;"Bioflac 7,5Mg 10Cpr";7896676410365;0;31.62
43;"Dexilant 30Mg 60Cp";7896641808999;3;195.68
43;"Anaphase Cond Queda 200Ml";3282770073683;0;92.99
43;"Cr Den Inf Colgate 100G Spider Ma";7509546048338;0;10.39
43;"Flexive Cr 50G";7891721022845;0;62.74
43;"Mel Pronatu 300G Prop/Guaco";7896354900881;0;18.49
43;"Omeprazol 20Mg 7Cap Lg Medley";7896422504355;0;17.30
43;"Efexor Xr 37,5Mg 30Caps C1";7908236800605;0;148.02
43;"Kit Cr Dent Close-Up Tri L3P2";7891150049925;0;5.96
43;"Cond Salon Opus 350Ml D’panten";7896010171266;0;15.29
43;"Cante Removedora De Maquiagem";7898930771960;0;16.26
43;"Meia Ken 7/8 Mc S/Pont Gr 1943";7896191258534;0;113.39
43;"Babymed 40G Amendoas";7897947610965;16;9.90
43;"Esm Col Nu V C 40 Graus";7899026421257;0;3.89
43;"Sup Glic Granado Adt";7896512901392;14;18.71
43;"Cinila Lamina Bioad 15X3Cm 1Un";7892828001658;0;130.89
43;"Losar+Hidr.100/25Mg 60Cp Lg Me";7896422509572;0;141.27
43;"Effaclar Bb Po Co F25 Cla 9,5G";3337875482622;0;159.78
43;"Lamotrigina 25Mg 30Cp Lg Rbx1";7897076911766;0;36.73
43;"Esc Cabelo Marco Boni R.8094";7896025523784;0;28.09
43;"Glicolive 1,5G 30 Saches";7896658011573;0;139.11
43;"Ritter Light Un Morango/Choco";7896104869369;0;1.28
43;"Euflexxa 10Mg Inj 3X2Ml Pr.ex";7896165600512;0;1,078.63
43;"Salonpas Ice Cold Spray 120Ml";4987188559246;0;26.40
43;"Ser.bd Ins.1Cc 6Mm 0.25 C/10";382904918019;9;33.19
43;"Tint Coreton Ind.9.01 L.c.ex.c";7896000706188;0;10.99
43;"Pres Jontex Orgas E Sinto C/2";7891035990489;3;12.59
43;"Dprev 50.000Ui 4Cp";7898430192937;0;66.48
43;"Agulha Desc.30X8 Bd";78909762;12;0.59
43;"Cr Den Colg 70G Neutracu L3P2";7891024032732;0;10.79
43;"Mant De Cacau Natur Luxo Sd";7896173100684;36;3.59
43;"Nivea 400 Q10 Lc Perna Anticel";4005900163875;0;41.19
43;"Vasogard 50Mg 60Cp";7896181907626;0;34.31
43;"Gel P/Ultrassom Multigel  250G";7898924950043;0;3.99
43;"Pregabalina 75Mg 28Cp Lg Teuc1";7896112172123;0;104.17
43;"Regenesis 60Cap";7898956544579;0;159.50
43;"Sonda Asp.traqueal Mark Med N.08";7898430461538;0;11.19
43;"Manguito Premium Pvc Adulto 2 Vias";7898301051035;0;9.19
43;"Veet Cr Dep.cor 180Ml For Men";7891035913105;3;40.39
43;"Clotrimazol Cr 20G 3Apl Lg Ger";7896004711409;0;37.20
43;"Bio E 400Ui 30Cp";7896006298298;0;35.79
43;"Base Matte Bege 01";7898417965523;0;25.49
43;"Pincel Kab P/ Cont Angled K60";7898576396053;0;34.90
43;"Vinoq 10 30Caps";7896226105406;0;99.68
43;"Bcaa Powder Limao 200G G2L";7898948532584;0;69.99
43;"Eucerin Anti Redness 50Ml";4005900245311;0;154.09
43;"Cr Yamasterol 200G Babosa";7896150001096;2;5.79
43;"Neuleptil 10Mg 20Cp C1";7896070601543;0;10.91
43;"Alergaliv Xarope 100Ml";7896004712666;0;37.73
43;"Fio Dent Jej 50M Expansi.menta";7891010038908;5;13.39
43;"Hidr Nivea 400Ml Q10+Vit.c";4005900116192;2;31.19
43;"Tint Coreton Ind 1.0 Preto Azu";7896000705945;2;10.79
43;"Nootron 400Mg 60Cp";7896181928690;0;40.40
43;"Mucilon Cer Inf 400G Arroz/Ave";7891000040898;2;9.39
43;"Kit Rev+Novex Jaborandi";7896013555490;0;13.49
43;"Masc P/Cili Mayb Sensa Waterpr";7899706140911;0;46.69
43;"Cetiplex 20Mg Xpe 100Ml";7896714254722;0;39.77
43;"Cr Den Sorr 90G Fresh Horte";7891528038612;0;4.29
43;"Ciclobenzap,Cl 10Mg 15Cp Lg Eu";7891317446772;0;17.26
43;"Aperte Os Cin A Pon Dup Su 120";7899572805402;0;30.90
43;"Atillus Multi C/15 Saches";7896183844882;0;82.70
43;"Amino Bcaa 2400 120Tabl Probio";7896438205864;0;75.16
43;"Hipericin 30Cp";7896083402526;0;98.82
43;"Cetotifeno,Fum 120Ml Lg Legra";7894916140607;0;39.61
43;"Permaganato Potassio C/30 Adv";7896230300989;3;8.95
43;"Pres Blowtex Retardante C/3";7896007200771;3;7.19
43;"Batom Make Up Vult Cor 66";7898417964922;0;15.29
43;"Ser.bd Ins.0.5Cc 6Mm 0.25 C/10";382904917012;6;35.49
43;"Aceclofenaco Cr 30G Lg Germed";7896004716541;0;24.65
43;"Propranolol 40Mg 30Cp Lg Med";7896422515535;9;5.39
43;"Tint Biocolor 6.6 Verm Int Vibr";7891182980166;0;13.59
43;"Secador Gama Journey 1600";8023277109414;0;120.99
43;"Meia Coxa Sigvaris 972 20-30 Normal";7898270190087;0;217.29
43;"Hidroral 29,4G Uva C/4 Env Adv";7896230303669;2;10.90
43;"Allexofedrin 120Mg 10Cp";7896004768588;5;46.46
43;"Tint Imedia 2.8 Preto Perolado";7896014178643;0;25.49
43;"Algodao Apolo Bola 100G";7896224410939;14;6.69
43;"Kit Viagem Mandala Color Rosa";7897517933111;0;31.19
43;"Photoage Oc Fps70 40G";7895389139624;0;81.19
43;"Addera D3 1.000Ui 30Cp";7897322709420;2;54.56
43;"Ipratropio 20Ml Lg Teuto";7896112114413;2;9.48
43;"Capilarema 75Mg 30Cp";7897851220236;0;53.39
43;"Tibolona 2,5Mg 30Cp Lg Germed";7896004742212;2;54.65
43;"Masc De Mandioca 250G Haskell";7898944073302;2;35.39
43;"Mascara Amend Rea Da Cor Pre";7896852618752;0;54.09
43;"Acerola Com Cha Verde Maxinutr";7898927980504;0;21.90
43;"Pergo 2Mg 120Ml";7891317191672;0;38.70
43;"Vitafer 50Cp";7896004712857;0;16.88
43;"Aceclofenaco 100Mg 12Cp Lg Ems";7896004722122;3;35.60
43;"Cebion 1G Kit C/3Tubos";7891721104916;3;29.90
43;"Norfloxacino 400Mg 6Cp Lg Med*";7896422507394;0;22.84
43;"Gel Fix Ny Bola 250G Azul";7896235320401;0;7.49
43;"Sab Liq Refil Protex 200Ml Comp";7891024027875;0;6.39
43;"Pente E Escova Para Sob";7897517905057;0;8.39
43;"Artrosil 160Mg 10Cp";7896658008115;0;30.48
43;"Deflanil 7,5Mg C/20";7896094200548;0;84.72
43;"Fortini Baunilha 400G";7891025113201;0;44.39
43;"Batom Maybeline 406 Enfim Sexy";7899706117418;0;24.99
43;"Lamitor 50Mg 30Cp C1";8902220105447;0;52.27
43;"Loç Neutralizante Cr 280Ml";7898623950214;0;9.03
43;"Pincel Chanf P/ Sombra M110";7898506259441;0;7.80
43;"Kit Esponja Acaba E Maq Posh";7898576392840;0;57.09
43;"Loc Anti-Mosquito 200Ml J&J";7891010913908;2;50.39
43;"Saf-Gel Hidratante 85G";768455107896;2;69.90
43;"Furosemida 40Mg 30Cp Lg Biosin";7896181906582;24;11.79
43;"Carga Gill.mach3 Sensitive C/2";7702018037865;0;28.59
43;"Losartana 50Mg 30Cp Lg Germed";7896004708539;0;13.14
43;"Mam Dr Browns 250Ml Ref.255Brx";072239002551;0;37.06
43;"Esc Belliz Eleg Oval";7897517908041;0;34.31
43;"Elixir Paregorico 30Ml Cat";7896023701436;0;21.97
43;"Ateroma 10Mg 30Cp";7898943707024;0;71.36
43;"Batom Make Up Vult  24";7898417961242;0;15.89
43;"Batom Dailus Liq Nude 16 Cinza";7894222010694;0;20.86
43;"Kit Phytoervas Sh+Cond Oleosid";7896044955856;0;36.09
43;"Fral Ger Big Roger Plus Md C/8";7898924155301;0;17.89
43;"Cefuroxima 500Mg 10Cp Lg Ran*";7897076918840;0;99.05
43;"To De Cacho Cr Pent Coco 300Ml";7898524348998;0;10.30
43;"Tenys Pe J.seco W.86 2Un";7896020162322;0;24.90
43;"Psorex Creme 30G";7896269900617;0;38.36
43;"Cebrilin 30Mg 30Cp C1";7896094202276;0;183.54
43;"Elseve Cr Trat 300G A.resist";7899026465022;0;20.19
43;"Pruri-Gran 2Mg 120Ml";7896004727578;0;38.00
43;"B.b.dream 8E1 Oil F15 30Ml Cla";7899706112246;0;33.59
43;"Tramal Ret 100Mg 30Cp A2/C1";7898582380329;0;305.57
43;"Sab Int.kronel 250Ml";7896685301395;0;29.79
43;"Prednisona 20Mg 10Cp Lg Ems";7896004706313;15;22.30
43;"Chocolate Cookies'n Linea 13G";7896001281462;0;2.79
43;"Luva Cirurg Sensitex 7.5 2Un";7896775314854;0;5.49
43;"Serum Elseve Booster Quera-Lis";7899706113366;0;9.04
43;"Nesina Pio 25Mg/30Mg 30Cp";7896641811616;0;171.31
43;"Hebrin Liq 30Ml";7896006255000;0;18.59
43;"Fisiogel Sab Liq 150Ml";7896251802301;0;61.09
43;"Belpele 0,3% Gel 30G";7898040322700;0;104.48
43;"Decongex Plus Xpe 120Ml";7896658001918;7;16.42
43;"Malena Hct 20/12,5Mg 30Cp";7894916503747;0;29.24
43;"Tropinal 20Cp";7894916208154;2;21.44
43;"Redubio Shake 210G Morango";7897947614611;8;9.39
43;"Praiva 400Mg 7Cp";7891317124458;0;168.58
43;"Carbocisteina Xpe Ped Lg Ems";7896004700564;0;18.62
43;"Sh Monange 350Ml Lisos Radiant";7898919411948;0;6.69
43;"Fral Pompom Jumbo Pr.mae Sxg18";7896012800447;11;21.99
43;"Vaselina 20G Neve Sidepal";7896047480164;2;6.39
43;"Florate Col 5Ml";7896548198865;0;33.03
43;"Esparadrapo Impermeavel Missner";7896544900073;0;4.29
43;"Polaryn 2Mg 20Cpr";7896112122630;0;12.20
43;"Porta Comprimido Premium C/8";7897517933265;0;10.89
43;"Quetiapina 100Mg 30Cp C1 Lg Em";7896004730370;0;298.17
43;"Diclof.potassico 20Cp Lg Medle";7896422504386;11;11.60
43;"Tint Amend Mag 7.1 L.cinza Natur";7896852620526;0;25.79
43;"Provera 10Mg 14Cp";7896931421068;0;36.23
43;"Dorical Kids 120Ml";7896004726205;0;42.26
43;"Oxotron 60Mg 15Cpr";7896658030192;2;29.81
43;"Kombiglyze Xr 5/1000Mg 30Cp";7896016807329;0;193.98
43;"Hidroxizina,Cl 25Mg 30Cp Lgems";7896004729688;3;27.32
43;"Gel Fix Bozz.estilos Roxo 230G";7891350034899;0;7.79
43;"Listerine Zero Kit 500Ml+250Ml";7891010582913;0;26.09
43;"Chup Mam Mom & Dad Boys 6+ T2";9001616691140;0;52.49
43;"Tetralysal 150Mg 16Caps*";7897930760943;0;83.34
43;"Cond Salon Line 300Ml Meu Liso Hid";7898623954557;0;13.99
43;"Betnovate Cr 15G";7896269900297;2;27.77
43;"Lacrima Plus 15Ml";7896548113059;7;22.67
43;"Sh Tladybug 500Ml Miraculos";7898005716551;0;13.00
43;"Aerodini Aerossol 200 Doses";7896112147640;11;41.31
43;"Tint Nutrisse 677 Choc.ivete";7896014164486;0;18.49
43;"Kit Inf Batman X Super Sh C/2";7898005714373;0;22.89
43;"Tiocon+Tinid 35G 7Aplic Lg Leg";7894916142939;0;55.68
43;"Amox+Clav 875+125 14Cp Lg Ger*";7896004719610;0;115.11
43;"Atorvastatina 10Mg 30Cp Lg San";7897595625274;0;63.90
43;"Isosource Mix Baun 1L";7891000241318;0;28.00
43;"Sertralina 100Mg 30Cp Lg Gerc1";7896004756677;0;141.51
43;"Frasco Aliment Enteral 500Ml";1001067551;0;2.69
43;"Calde K2 30Cp";7896226105208;2;94.90
43;"Batom Make Up Vult 55";7898417961556;0;12.99
43;"Gel Fix Ny Looks 240G Azul Meg";7896235319634;0;7.99
43;"Abaix.lingua Madeira Estilo C/100";7896187800501;0;9.09
43;"Finn Sucralose Po 50 Env";7898928577512;0;8.29
43;"Tint Soft-Color 55 Acaju";7896016105005;0;24.19
43;"Sh Bed Heard Urban Anti+Dotes";615908426625;0;19.29
43;"Tylex 7,5Mg 12Cp C1";7896212479573;0;27.54
43;"Lamina Skingel Abdominal39X5Cm";7898415013356;0;135.84
43;"Esc Den Oral B Stages 2";3014260279288;0;18.60
43;"Aftine Gts 20Ml";7898158690517;0;31.06
43;"Masc Cap.amend 300G Realce Cor";7896852617007;0;56.29
43;"Clavulin Bd 875Mg 20Cp Rev*";7896015510015;3;168.66
43;"Amp De Hidrat Daymo Fast 15Ml";7898581084174;0;11.09
43;"Pilha Pana Comum Pequena C/4";7896067203170;0;5.89
43;"Folifer 30Cp";7899824400737;0;64.47
43;"Milnutri Complete 800G Vit.frut";7891025113102;0;60.99
43;"Paco 12Cp C1";7891317455606;0;26.90
43;"Cr Seda 300Ml Cachos Comportad";7891037000322;5;8.49
43;"Batom Make Up Vult 17";7898417961174;0;12.99
43;"Lub.intimo Jontex 50G 3X1 Mentho";7896222720757;0;25.49
43;"Listerine 500+250Ml C.mint";7891010953713;0;22.19
43;"Suplevit Mulher 60Caps Gel";7896004755465;0;59.90
43;"Rep.pontas Kelma 35Ml Silicone";7896605205833;0;6.99
43;"Blood Stop Bandagem Ant.c/500";7897018520100;0;25.69
43;"Chup Lil Clas E.air R.610820";7896033203159;0;12.44
43;"Sh Tropical Coconut 300Ml";7898649840377;0;17.29
43;"Tic Tac C/2 Anjinho Ref.993918";2015089939187;0;2.70
43;"Stugeron 25Mg 30Cp";7896212478972;0;22.19
43;"Nimesulida 100Mg 12Cp Lg Novq";7895296211215;0;15.99
43;"Exelon 1,5Mg 28Caps C1";7896261007758;0;247.53
43;"Sustagen Kids Kit 2X380G Bauni";7898941911911;0;34.29
43;"Complexo B 100Cpr Medquimica";7896862920326;0;48.41
43;"Estetoscopio Simples Medicate";840646001289;0;32.59
43;"Sup Glic Inf/Lac C/6 (Ems)";7896004702742;2;13.74
43;"Pincel P/Barb.ricca R.3312";7897517933128;0;9.49
43;"Pincel Duo Fiber Belliz";7897517918729;0;17.60
43;"Zylinox 10Mg 20Cpr B1";7898910350857;0;39.93
43;"Des Gio Baby Aer 150Ml Fem Lilac";7896044942009;0;11.49
43;"Label 120Ml";7896658028922;0;48.90
43;"Periotrat Enx Bucal 250Ml";7896331703832;2;19.59
43;"Mucilon Cer Inf 400G Milho";7891000260302;0;9.59
43;"Promim Cr 30G C/20 Aplic";7899420501791;0;76.01
43;"Fluimucil 10% 5X3Ml";7898074616073;0;30.28
43;"Gel Fix Bozzano 150G Acao Prol";7891350034875;0;14.99
43;"Prot Labial Nivea Lip Care Mor";4005808850839;2;16.29
43;"Isoflavine 150Mg 30Cp Herbariu";7896083400928;0;112.99
43;"Femme 30Cp";7896658001932;0;76.59
43;"Clopixol 10Mg 20'S C1";7891142130112;0;47.67
43;"Tira Mancha P/Tintura 250Ml";7896327310303;0;10.64
43;"Coletor Urina Mark Med";7898430460197;0;1.99
43;"Desloratadina Xpe 100Ml Lg Med";7896422521277;0;63.24
43;"Agua Micelar Cicatricure 200Ml";7898636190027;3;20.79
43;"Roc Pro Define Concent 50Ml";3574661103556;0;222.02
43;"Gino-Dermazine 1% Cr Vag+6Apl*";7898169081212;0;39.73
43;"Pantoprazol 40Mg 42Cp Lg Bios";7896181918707;0;133.93
43;"Esc Den Jej Essencial Jr";7891010504038;0;3.97
43;"Kit Sab Protex 85G C/3 Lim Pro";7891024038567;0;6.59
43;"Brasart Hct 80/12,5Mg 30Cp";7894916508346;0;64.28
43;"Beta+Ac.salic.pom 30G Lg Med";7896422505635;0;21.67
43;"Sh Pantene 400Ml Brilh Extremo";7501007457796;7;23.59
43;"Alendr.sodio 70Mg 4Cp Lg Legra";7894916143424;0;50.98
43;"Alprazolam 0,25Mg 30Cp Ems B1";7896004718811;0;14.13
43;"Esc Den Colg Twister L3P2 Maci";7891024102213;0;18.27
43;"Ibuflex 400Mg 8Cp";7896004732930;0;13.90
43;"Cetocon+D.bet Pm 30G Lg Legran";7894916142908;0;26.70
43;"Ommax Omega 3 90Cap Tutti Frut";7897322709260;0;108.33
43;"Labrea 10Mg 30Cpr C1";7896676419207;0;83.39
43;"Lub.intimo Olla 50G Gel Ice";7896222718860;2;29.49
43;"Desogest 0,075Mg 84Cp Lg Novar";7897595636553;0;44.23
43;"Esp.barb.gil Mach3+Esc Dental";7500435107679;0;22.12
43;"Alopurinol 100Mg 30Cp Lg Med";7896422516921;11;8.58
43;"Fluiteina 40Mg 120Ml";7896004738383;0;39.45
43;"Indocid 25Mg 30Cap Gel";7897337702355;0;28.74
43;"Batom Make Up Vult Matte 07";7899852001555;0;13.61
43;"Flogo Rosa Po 10X9,4G";7896658005336;3;44.57
43;"Esm Vult Beijoca";7898503180274;0;5.49
43;"Clofen K 50Mg 20Cp";7898075310222;0;12.09
43;"Icaden Solucao 30Ml";7795320050035;0;53.12
43;"Listerine 500Ml Cool Mint";7891268400113;3;22.29
43;"Alicate P/Cut Mund+Esp Sandy";7891060773132;0;8.59
43;"Valessone 225,75Mg C/20 Comp N";7898133137242;0;19.90
43;"Tapazol 10Mg 50Cp";7896382702112;3;30.85
43;"Clorana 50Mg 20Cp";7897595900722;0;12.58
43;"Cr Den Crest Comp 175G Pepperm";037000413516;0;9.79
43;"Albendazol 40Mg 10Ml Lg Legra";7894916143264;0;9.30
43;"Pantoprazol 20Mg 14Cp Lg Med";7896422506588;0;22.92
43;"Sh Meu Liso Coco Hid 300Ml";7898623954540;0;11.29
43;"Novoprazol 20Mg C56'Sglobo";7899620910485;0;37.57
43;"Porta Chup Kuka Ref.6102";7896000661029;0;11.99
43;"Allurene 2Mg 28Cp";7891106906890;0;194.98
43;"Apar Barb Gil Fusion Flexball";7506339394795;0;44.89
43;"Kaosec 2Mg 12Cpr";7898014560800;0;9.15
43;"Diabinese 100Cp";7891268129946;0;60.97
43;"Azi 600Mg Susp C/Diluente*";7894916503358;0;26.51
43;"Des Dove Aer 150Ml Mas S Perfume";7791293014838;10;14.59
43;"Escitalopr,Ox 20Mg 30Cp Lg Ger";7896004731629;0;165.69
43;"Des Ban A Ban Roll 55Ml Classic";7893454147581;0;6.66
43;"Revitam Prime 30Cp";7898549750370;0;87.68
43;"Tamarine 12Mg 20Cap";7896094906594;3;64.97
43;"Kit Sab Phebo Amazonia C/8";7896512934529;0;25.59
43;"Copo C/Alca Rosa Giroto 142636";6928691426364;0;18.89
43;"Piranha Basics Fashion R.853";7897517908539;0;8.29
43;"Somalgin Cardio 100Mg 32Cp";7894916209908;0;21.64
43;"Dobeven 500Mg 30Cp";7896637025492;0;82.43
43;"Sombra Vult Duo 07";7898417962072;0;13.99
43;"Sab Liq Granado Ter.lav 300Ml";7896512922458;0;20.59
43;"Sab Granado 100G Coco";7896512900050;4;6.69
43;"Kit Inf Barbie Camera Suave";7897517921699;0;24.90
43;"Cilios Kisspararazzi04Kpe20Nbr";731509638080;0;16.69
43;"Fluir 12Mcg 30Cap Refil";7891142156211;0;61.05
43;"Amoxicilina 400Mg 100Ml Lg Ge*";7896004709116;0;34.64
43;"Hidr Dove 200Ml Coco";7891150037199;0;12.99
